date,ticker,rank,name,sector,weight,exists,added_today,dropped_today
2025-06-05,VZ,6.0,VERIZON COMMUNICATIONS INC,Communication,3.30421,1.0,False,False
2025-06-05,WAT,117.0,WATERS CORP,Health Care,0.16543,1.0,False,False
2025-06-05,WDAY,28.0,WORKDAY INC CLASS A,Information Technology,0.89112,1.0,False,False
2025-06-05,WELL,,,,,0.0,False,False
2025-06-05,WMB,,,,,0.0,False,False
2025-06-05,WSM,125.0,WILLIAMS SONOMA INC,Consumer Discretionary,0.1476,1.0,False,False
2025-06-05,WST,133.0,WEST PHARMACEUTICAL SERVICES INC,Health Care,0.12682,1.0,False,False
2025-06-05,WTRG,,,,,0.0,False,False
2025-06-05,WTW,88.0,WILLIS TOWERS WATSON PLC,Financials,0.24534,1.0,False,False
2025-06-05,XYL,87.0,XYLEM INC,Industrials,0.24734,1.0,False,False
2025-06-05,ZBH,126.0,ZIMMER BIOMET HOLDINGS INC,Health Care,0.1459,1.0,False,False
2025-06-05,ZTS,42.0,ZOETIS INC CLASS A,Health Care,0.60358,1.0,False,False
2025-06-06,A,85.0,AGILENT TECHNOLOGIES INC,Health Care,0.26286,1.0,False,False
2025-06-06,ADBE,7.0,ADOBE INC,Information Technology,2.92296,1.0,False,False
2025-06-06,ADP,22.0,AUTOMATIC DATA PROCESSING INC,Industrials,1.05882,1.0,False,False
2025-06-06,ADSK,23.0,AUTODESK INC,Information Technology,1.04183,1.0,False,False
2025-06-06,ALLE,145.0,ALLEGION PLC,Industrials,0.09717,1.0,False,False
2025-06-06,ALLY,,,,,0.0,False,False
2025-06-06,ALNY,77.0,ALNYLAM PHARMACEUTICALS INC,Health Care,0.31165,1.0,False,False
2025-06-06,AMAT,11.0,APPLIED MATERIAL INC,Information Technology,2.22974,1.0,False,False
2025-06-06,AMGN,19.0,AMGEN INC,Health Care,1.24792,1.0,False,False
2025-06-06,AMP,63.0,AMERIPRISE FINANCE INC,Financials,0.39571,1.0,False,False
2025-06-06,AMT,34.0,AMERICAN TOWER REIT CORP,Real Estate,0.79223,1.0,False,False
2025-06-06,ANSS,53.0,ANSYS INC,Information Technology,0.4883,1.0,False,False
2025-06-06,APTV,137.0,APTIV PLC,Consumer Discretionary,0.11765,1.0,False,False
2025-06-06,ATO,,,,,0.0,False,False
2025-06-06,AVTR,161.0,AVANTOR INC,Health Care,0.07032,1.0,False,False
2025-06-06,AWK,43.0,AMERICAN WATER WORKS INC,Utilities,0.59528,1.0,False,False
2025-06-06,AXON,57.0,AXON ENTERPRISE INC,Industrials,0.45906,1.0,False,False
2025-06-06,AXP,16.0,AMERICAN EXPRESS,Financials,1.35593,1.0,False,False
2025-06-06,BALL,140.0,BALL CORP,Materials,0.11474,1.0,False,False
2025-06-06,BBY,142.0,BEST BUY INC,Consumer Discretionary,0.11187,1.0,False,False
2025-06-06,BEN,,,,,0.0,False,False
2025-06-06,BG,156.0,BUNGE GLOBAL SA,Consumer Staples,0.08378,1.0,False,False
2025-06-06,BIIB,120.0,BIOGEN INC,Health Care,0.15514,1.0,False,False
2025-06-06,BK,50.0,BANK OF NEW YORK MELLON CORP,Financials,0.51631,1.0,False,False
2025-06-06,BKNG,15.0,BOOKING HOLDINGS INC,Consumer Discretionary,1.37177,1.0,False,False
2025-06-06,BKR,,,,,0.0,False,False
2025-06-06,BLK,20.0,BLACKROCK INC,Financials,1.15971,1.0,False,False
2025-06-06,BR,90.0,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.22941,1.0,False,False
2025-06-06,CAG,154.0,CONAGRA BRANDS INC,Consumer Staples,0.08562,1.0,False,False
2025-06-06,CARR,58.0,CARRIER GLOBAL CORP,Industrials,0.4419,1.0,False,False
2025-06-06,CB,29.0,CHUBB LTD,Financials,0.8905,1.0,False,False
2025-06-06,CBRE,,,,,0.0,False,False
2025-06-06,CCI,72.0,CROWN CASTLE INC,Real Estate,0.34303,1.0,False,False
2025-06-06,CHD,105.0,CHURCH AND DWIGHT INC,Consumer Staples,0.19412,1.0,False,False
2025-06-06,CHRW,148.0,CH ROBINSON WORLDWIDE INC,Industrials,0.09097,1.0,False,False
2025-06-06,CI,40.0,CIGNA,Health Care,0.67634,1.0,False,False
2025-06-06,CLX,135.0,CLOROX,Consumer Staples,0.12524,1.0,False,False
2025-06-06,CMI,67.0,CUMMINS INC,Industrials,0.35815,1.0,False,False
2025-06-06,CNC,96.0,CENTENE CORP,Health Care,0.21784,1.0,False,False
2025-06-06,CNH,152.0,CNH INDUSTRIAL N.V. NV,Industrials,0.08716,1.0,False,False
2025-06-06,COO,139.0,COOPER INC,Health Care,0.11512,1.0,False,False
2025-06-06,CRH,51.0,CRH PUBLIC LIMITED PLC,Materials,0.49938,1.0,False,False
2025-06-06,DAY,,,,,0.0,False,False
2025-06-06,DECK,134.0,DECKERS OUTDOOR CORP,Consumer Discretionary,0.12617,1.0,False,False
2025-06-06,DFS,,,,,0.0,False,False
2025-06-06,DGX,121.0,QUEST DIAGNOSTICS INC,Health Care,0.15497,1.0,False,False
2025-06-06,DHR,,,,,0.0,False,False
2025-06-06,DIS,4.0,WALT DISNEY,Communication,3.4263,1.0,False,False
2025-06-06,DKS,158.0,DICKS SPORTING INC,Consumer Discretionary,0.07946,1.0,False,False
2025-06-06,DLR,54.0,DIGITAL REALTY TRUST REIT INC,Real Estate,0.47413,1.0,False,False
2025-06-06,DOV,104.0,DOVER CORP,Industrials,0.19582,1.0,False,False
2025-06-06,DVA,162.0,DAVITA INC,Health Care,0.04993,1.0,False,False
2025-06-06,EA,37.0,ELECTRONIC ARTS INC,Communication,0.71489,1.0,False,False
2025-06-06,EBAY,83.0,EBAY INC,Consumer Discretionary,0.27244,1.0,False,False
2025-06-06,ECL,49.0,ECOLAB INC,Materials,0.54288,1.0,False,False
2025-06-06,ELV,39.0,ELEVANCE HEALTH INC,Health Care,0.70916,1.0,False,False
2025-06-06,EME,111.0,EMCOR GROUP INC,Industrials,0.17687,1.0,False,False
2025-06-06,EQIX,38.0,EQUINIX REIT INC,Real Estate,0.71245,1.0,False,False
2025-06-06,ES,,,,,0.0,False,False
2025-06-06,EW,65.0,EDWARDS LIFESCIENCES CORP,Health Care,0.36154,1.0,False,False
2025-06-06,EXC,25.0,EXELON CORP,Utilities,0.9378,1.0,False,False
2025-06-06,EXPD,136.0,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,0.12481,1.0,False,False
2025-06-06,FBIN,,,,,0.0,False,False
2025-06-06,FDS,133.0,FACTSET RESEARCH SYSTEMS INC,Financials,0.12799,1.0,False,False
2025-06-06,FERG,75.0,FERGUSON ENTERPRISES INC,Industrials,0.33414,1.0,False,False
2025-06-06,FI,36.0,FISERV INC,Financials,0.74147,1.0,False,False
2025-06-06,FIS,71.0,FIDELITY NATIONAL INFORMATION SERV,Financials,0.34438,1.0,False,False
2025-06-06,FOX,128.0,FOX CORP CLASS B,Communication,0.13583,1.0,False,False
2025-06-06,FOXA,91.0,FOX CORP CLASS A,Communication,0.22862,1.0,False,False
2025-06-06,FTV,102.0,FORTIVE CORP,Industrials,0.19802,1.0,False,False
2025-06-06,GGG,141.0,GRACO INC,Industrials,0.11445,1.0,False,False
2025-06-06,GILD,21.0,GILEAD SCIENCES INC,Health Care,1.11632,1.0,False,False
2025-06-06,GIS,89.0,GENERAL MILLS INC,Consumer Staples,0.23904,1.0,False,False
2025-06-06,GPC,132.0,GENUINE PARTS,Consumer Discretionary,0.12932,1.0,False,False
2025-06-06,GWW,62.0,WW GRAINGER INC,Industrials,0.39856,1.0,False,False
2025-06-06,HAL,,,,,0.0,False,False
2025-06-06,HBAN,107.0,HUNTINGTON BANCSHARES INC,Financials,0.18986,1.0,False,False
2025-06-06,HCA,44.0,HCA HEALTHCARE INC,Health Care,0.56632,1.0,False,False
2025-06-06,HD,9.0,HOME DEPOT INC,Consumer Discretionary,2.71582,1.0,False,False
2025-06-06,HIG,80.0,HARTFORD INSURANCE GROUP INC,Financials,0.29388,1.0,False,False
2025-06-06,HOLX,138.0,HOLOGIC INC,Health Care,0.11627,1.0,False,False
2025-06-06,HRL,160.0,HORMEL FOODS CORP,Consumer Staples,0.07243,1.0,False,False
2025-06-06,HUBB,115.0,HUBBELL INC,Industrials,0.16866,1.0,False,False
2025-06-06,HUM,95.0,HUMANA INC,Health Care,0.22269,1.0,False,False
2025-06-06,ICE,32.0,INTERCONTINENTAL EXCHANGE INC,Financials,0.8174,1.0,False,False
2025-06-06,IDXX,73.0,IDEXX LABORATORIES INC,Health Care,0.3392,1.0,False,False
2025-06-06,IEX,143.0,IDEX CORP,Industrials,0.11087,1.0,False,False
2025-06-06,IFF,,,,,0.0,False,False
2025-06-06,ILMN,,,,,0.0,False,False
2025-06-06,INCY,150.0,INCYTE CORP,Health Care,0.09004,1.0,False,False
2025-06-06,INTC,13.0,INTEL CORPORATION CORP,Information Technology,1.43638,1.0,False,False
2025-06-06,INTU,2.0,INTUIT INC,Information Technology,3.54712,1.0,False,False
2025-06-06,IP,108.0,INTERNATIONAL PAPER,Materials,0.18902,1.0,False,False
2025-06-06,IPG,,,,,0.0,False,False
2025-06-06,IQV,98.0,IQVIA HOLDINGS INC,Health Care,0.21506,1.0,False,False
2025-06-06,IR,84.0,INGERSOLL RAND INC,Industrials,0.26675,1.0,False,False
2025-06-06,IRM,,,,,0.0,False,False
2025-06-06,IT,,,,,0.0,False,False
2025-06-06,ITW,47.0,ILLINOIS TOOL INC,Industrials,0.5496,1.0,False,False
2025-06-06,JBHT,153.0,JB HUNT TRANSPORT SERVICES INC,Industrials,0.08632,1.0,False,False
2025-06-06,JCI,48.0,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,0.54552,1.0,False,False
2025-06-06,JNPR,,,,,0.0,False,False
2025-06-06,K,110.0,KELLANOVA,Consumer Staples,0.1804,1.0,False,False
2025-06-06,KDP,74.0,KEURIG DR PEPPER INC,Consumer Staples,0.33628,1.0,False,False
2025-06-06,KEYS,56.0,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.45954,1.0,False,False
2025-06-06,KMB,69.0,KIMBERLY CLARK CORP,Consumer Staples,0.35264,1.0,False,False
2025-06-06,KMX,,,,,0.0,False,False
2025-06-06,KO,10.0,COCA-COLA,Consumer Staples,2.3227,1.0,False,False
2025-06-06,KVUE,76.0,KENVUE INC,Consumer Staples,0.33193,1.0,False,False
2025-06-06,LH,114.0,LABCORP HOLDINGS INC,Health Care,0.16913,1.0,False,False
2025-06-06,LII,127.0,LENNOX INTERNATIONAL INC,Industrials,0.14104,1.0,False,False
2025-06-06,LKQ,159.0,LKQ CORP,Consumer Discretionary,0.07935,1.0,False,False
2025-06-06,LNG,,,,,0.0,False,False
2025-06-06,LOW,24.0,LOWES COMPANIES INC,Consumer Discretionary,0.93792,1.0,False,False
2025-06-06,LRCX,12.0,LAM RESEARCH CORP,Information Technology,1.82547,1.0,False,False
2025-06-06,LULU,97.0,LULULEMON ATHLETICA INC,Consumer Discretionary,0.2166,1.0,False,False
2025-06-06,MCO,41.0,MOODYS CORP,Financials,0.6303,1.0,False,False
2025-06-06,MELI,31.0,MERCADOLIBRE INC,Consumer Discretionary,0.84234,1.0,False,False
2025-06-06,MKC,124.0,MCCORMICK & CO NON-VOTING INC,Consumer Staples,0.1493,1.0,False,False
2025-06-06,MMC,27.0,MARSH & MCLENNAN INC,Financials,0.90243,1.0,False,False
2025-06-06,MOH,130.0,MOLINA HEALTHCARE INC,Health Care,0.12961,1.0,False,False
2025-06-06,MRVL,,,,,0.0,False,False
2025-06-06,MSFT,,,,,0.0,False,False
2025-06-06,MTD,103.0,METTLER TOLEDO INC,Health Care,0.19723,1.0,False,False
2025-06-06,NDAQ,79.0,NASDAQ INC,Financials,0.29401,1.0,False,False
2025-06-06,NEM,55.0,NEWMONT,Materials,0.46994,1.0,False,False
2025-06-06,NLY,149.0,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,0.09065,1.0,False,False
2025-06-06,NOW,5.0,SERVICENOW INC,Information Technology,3.42428,1.0,False,False
2025-06-06,NTAP,66.0,NETAPP INC,Information Technology,0.36002,1.0,False,False
2025-06-06,NTRS,116.0,NORTHERN TRUST CORP,Financials,0.16765,1.0,False,False
2025-06-06,NUE,94.0,NUCOR CORP,Materials,0.22369,1.0,False,False
2025-06-06,NVDA,1.0,NVIDIA CORP,Information Technology,9.80429,1.0,False,False
2025-06-06,NXPI,30.0,NXP SEMICONDUCTORS NV,Information Technology,0.86499,1.0,False,False
2025-06-06,OC,147.0,OWENS CORNING,Industrials,0.09361,1.0,False,False
2025-06-06,ODFL,88.0,OLD DOMINION FREIGHT LINE INC,Industrials,0.24421,1.0,False,False
2025-06-06,OKE,,,,,0.0,False,False
2025-06-06,PAYX,61.0,PAYCHEX INC,Industrials,0.41242,1.0,False,False
2025-06-06,PEP,14.0,PEPSICO INC,Consumer Staples,1.41982,1.0,False,False
2025-06-06,PGR,17.0,PROGRESSIVE CORP,Financials,1.30873,1.0,False,False
2025-06-06,PHM,123.0,PULTEGROUP INC,Consumer Discretionary,0.15025,1.0,False,False
2025-06-06,PNC,45.0,PNC FINANCIAL SERVICES GROUP INC,Financials,0.56288,1.0,False,False
2025-06-06,PNR,129.0,PENTAIR,Industrials,0.13074,1.0,False,False
2025-06-06,PODD,112.0,INSULET CORP,Health Care,0.17181,1.0,False,False
2025-06-06,POOL,155.0,POOL CORP,Consumer Discretionary,0.08476,1.0,False,False
2025-06-06,PPG,99.0,PPG INDUSTRIES INC,Materials,0.20473,1.0,False,False
2025-06-06,PRU,78.0,PRUDENTIAL FINANCIAL INC,Financials,0.29791,1.0,False,False
2025-06-06,PSX,,,,,0.0,False,False
2025-06-06,PWR,59.0,QUANTA SERVICES INC,Industrials,0.42641,1.0,False,False
2025-06-06,RAL,,,,,0.0,False,False
2025-06-06,RF,119.0,REGIONS FINANCIAL CORP,Financials,0.15564,1.0,False,False
2025-06-06,RIVN,157.0,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,0.08309,1.0,False,False
2025-06-06,RJF,92.0,RAYMOND JAMES INC,Financials,0.22744,1.0,False,False
2025-06-06,ROK,81.0,ROCKWELL AUTOMATION INC,Industrials,0.29196,1.0,False,False
2025-06-06,RPRX,144.0,ROYALTY PHARMA PLC CLASS A,Health Care,0.09906,1.0,False,False
2025-06-06,RVTY,151.0,REVVITY INC,Health Care,0.08799,1.0,False,False
2025-06-06,SJM,146.0,JM SMUCKER,Consumer Staples,0.09397,1.0,False,False
2025-06-06,SOLV,,,,,0.0,False,False
2025-06-06,SPGI,18.0,S&P GLOBAL INC,Financials,1.2978,1.0,False,False
2025-06-06,STE,106.0,STERIS,Health Care,0.1906,1.0,False,False
2025-06-06,STLD,122.0,STEEL DYNAMICS INC,Materials,0.15228,1.0,False,False
2025-06-06,STT,93.0,STATE STREET CORP,Financials,0.22435,1.0,False,False
2025-06-06,SYF,109.0,SYNCHRONY FINANCIAL,Financials,0.185,1.0,False,False
2025-06-06,TFC,60.0,TRUIST FINANCIAL CORP,Financials,0.42393,1.0,False,False
2025-06-06,TGT,68.0,TARGET CORP,Consumer Staples,0.353,1.0,False,False
2025-06-06,TRGP,,,,,0.0,False,False
2025-06-06,TRMB,82.0,TRIMBLE INC,Information Technology,0.29145,1.0,False,False
2025-06-06,TROW,113.0,T ROWE PRICE GROUP INC,Financials,0.17165,1.0,False,False
2025-06-06,TRV,52.0,TRAVELERS COMPANIES INC,Financials,0.49382,1.0,False,False
2025-06-06,TSCO,100.0,TRACTOR SUPPLY,Consumer Discretionary,0.20137,1.0,False,False
2025-06-06,TSLA,3.0,TESLA INC,Consumer Discretionary,3.43713,1.0,False,False
2025-06-06,TT,35.0,TRANE TECHNOLOGIES PLC,Industrials,0.76605,1.0,False,False
2025-06-06,TTWO,33.0,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,0.79291,1.0,False,False
2025-06-06,TXN,8.0,TEXAS INSTRUMENT INC,Information Technology,2.8804,1.0,False,False
2025-06-06,ULTA,118.0,ULTA BEAUTY INC,Consumer Discretionary,0.15689,1.0,False,False
2025-06-06,URI,64.0,UNITED RENTALS INC,Industrials,0.3675,1.0,False,False
2025-06-06,USB,46.0,US BANCORP,Financials,0.55536,1.0,False,False
2025-06-06,VEEV,70.0,VEEVA SYSTEMS INC CLASS A,Health Care,0.35126,1.0,False,False
2025-06-06,VLO,,,,,0.0,False,False
2025-06-06,VLTO,101.0,VERALTO CORP,Industrials,0.19941,1.0,False,False
2025-06-06,VRTX,26.0,VERTEX PHARMACEUTICALS INC,Health Care,0.92215,1.0,False,False
2025-06-06,VZ,6.0,VERIZON COMMUNICATIONS INC,Communication,3.31647,1.0,False,False
2025-06-06,WAT,117.0,WATERS CORP,Health Care,0.16645,1.0,False,False
2025-06-06,WDAY,28.0,WORKDAY INC CLASS A,Information Technology,0.89348,1.0,False,False
2025-06-06,WELL,,,,,0.0,False,False
2025-06-06,WMB,,,,,0.0,False,False
2025-06-06,WSM,125.0,WILLIAMS SONOMA INC,Consumer Discretionary,0.14629,1.0,False,False
2025-06-06,WST,131.0,WEST PHARMACEUTICAL SERVICES INC,Health Care,0.12935,1.0,False,False
2025-06-06,WTRG,,,,,0.0,False,False
2025-06-06,WTW,87.0,WILLIS TOWERS WATSON PLC,Financials,0.24468,1.0,False,False
2025-06-06,XYL,86.0,XYLEM INC,Industrials,0.24546,1.0,False,False
2025-06-06,ZBH,126.0,ZIMMER BIOMET HOLDINGS INC,Health Care,0.14549,1.0,False,False
2025-06-06,ZTS,42.0,ZOETIS INC CLASS A,Health Care,0.60442,1.0,False,False
2025-06-09,A,85.0,AGILENT TECHNOLOGIES INC,Health Care,0.26451,1.0,False,False
2025-06-09,ADBE,8.0,ADOBE INC,Information Technology,2.91315,1.0,False,False
2025-06-09,ADP,23.0,AUTOMATIC DATA PROCESSING INC,Industrials,1.0303,1.0,False,False
2025-06-09,ADSK,22.0,AUTODESK INC,Information Technology,1.03769,1.0,False,False
2025-06-09,ALLE,145.0,ALLEGION PLC,Industrials,0.09732,1.0,False,False
2025-06-09,ALLY,,,,,0.0,False,False
2025-06-09,ALNY,77.0,ALNYLAM PHARMACEUTICALS INC,Health Care,0.31439,1.0,False,False
2025-06-09,AMAT,11.0,APPLIED MATERIAL INC,Information Technology,2.26645,1.0,False,False
2025-06-09,AMGN,19.0,AMGEN INC,Health Care,1.24419,1.0,False,False
2025-06-09,AMP,62.0,AMERIPRISE FINANCE INC,Financials,0.3946,1.0,False,False
2025-06-09,AMT,34.0,AMERICAN TOWER REIT CORP,Real Estate,0.79189,1.0,False,False
2025-06-09,ANSS,52.0,ANSYS INC,Information Technology,0.49153,1.0,False,False
2025-06-09,APTV,137.0,APTIV PLC,Consumer Discretionary,0.1184,1.0,False,False
2025-06-09,ATO,,,,,0.0,False,False
2025-06-09,AVTR,161.0,AVANTOR INC,Health Care,0.07222,1.0,False,False
2025-06-09,AWK,42.0,AMERICAN WATER WORKS INC,Utilities,0.59319,1.0,False,False
2025-06-09,AXON,57.0,AXON ENTERPRISE INC,Industrials,0.45363,1.0,False,False
2025-06-09,AXP,16.0,AMERICAN EXPRESS,Financials,1.34943,1.0,False,False
2025-06-09,BALL,139.0,BALL CORP,Materials,0.11559,1.0,False,False
2025-06-09,BBY,142.0,BEST BUY INC,Consumer Discretionary,0.11125,1.0,False,False
2025-06-09,BEN,,,,,0.0,False,False
2025-06-09,BG,157.0,BUNGE GLOBAL SA,Consumer Staples,0.08376,1.0,False,False
2025-06-09,BIIB,120.0,BIOGEN INC,Health Care,0.15604,1.0,False,False
2025-06-09,BK,50.0,BANK OF NEW YORK MELLON CORP,Financials,0.51361,1.0,False,False
2025-06-09,BKNG,15.0,BOOKING HOLDINGS INC,Consumer Discretionary,1.35158,1.0,False,False
2025-06-09,BKR,,,,,0.0,False,False
2025-06-09,BLK,20.0,BLACKROCK INC,Financials,1.15735,1.0,False,False
2025-06-09,BR,90.0,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.22745,1.0,False,False
2025-06-09,CAG,154.0,CONAGRA BRANDS INC,Consumer Staples,0.0855,1.0,False,False
2025-06-09,CARR,58.0,CARRIER GLOBAL CORP,Industrials,0.44487,1.0,False,False
2025-06-09,CB,29.0,CHUBB LTD,Financials,0.87673,1.0,False,False
2025-06-09,CBRE,,,,,0.0,False,False
2025-06-09,CCI,72.0,CROWN CASTLE INC,Real Estate,0.34263,1.0,False,False
2025-06-09,CHD,105.0,CHURCH AND DWIGHT INC,Consumer Staples,0.19305,1.0,False,False
2025-06-09,CHRW,150.0,CH ROBINSON WORLDWIDE INC,Industrials,0.09075,1.0,False,False
2025-06-09,CI,40.0,CIGNA,Health Care,0.67344,1.0,False,False
2025-06-09,CLX,136.0,CLOROX,Consumer Staples,0.12482,1.0,False,False
2025-06-09,CMI,65.0,CUMMINS INC,Industrials,0.35652,1.0,False,False
2025-06-09,CNC,96.0,CENTENE CORP,Health Care,0.21978,1.0,False,False
2025-06-09,CNH,152.0,CNH INDUSTRIAL N.V. NV,Industrials,0.0878,1.0,False,False
2025-06-09,COO,140.0,COOPER INC,Health Care,0.11433,1.0,False,False
2025-06-09,CRH,51.0,CRH PUBLIC LIMITED PLC,Materials,0.50191,1.0,False,False
2025-06-09,DAY,,,,,0.0,False,False
2025-06-09,DECK,133.0,DECKERS OUTDOOR CORP,Consumer Discretionary,0.12791,1.0,False,False
2025-06-09,DFS,,,,,0.0,False,False
2025-06-09,DGX,119.0,QUEST DIAGNOSTICS INC,Health Care,0.15609,1.0,False,False
2025-06-09,DHR,,,,,0.0,False,False
2025-06-09,DIS,4.0,WALT DISNEY,Communication,3.47303,1.0,False,False
2025-06-09,DKS,158.0,DICKS SPORTING INC,Consumer Discretionary,0.08001,1.0,False,False
2025-06-09,DLR,55.0,DIGITAL REALTY TRUST REIT INC,Real Estate,0.47283,1.0,False,False
2025-06-09,DOV,104.0,DOVER CORP,Industrials,0.19685,1.0,False,False
2025-06-09,DVA,162.0,DAVITA INC,Health Care,0.04978,1.0,False,False
2025-06-09,EA,39.0,ELECTRONIC ARTS INC,Communication,0.70096,1.0,False,False
2025-06-09,EBAY,83.0,EBAY INC,Consumer Discretionary,0.27455,1.0,False,False
2025-06-09,ECL,49.0,ECOLAB INC,Materials,0.5405,1.0,False,False
2025-06-09,ELV,38.0,ELEVANCE HEALTH INC,Health Care,0.70118,1.0,False,False
2025-06-09,EME,112.0,EMCOR GROUP INC,Industrials,0.17106,1.0,False,False
2025-06-09,EQIX,37.0,EQUINIX REIT INC,Real Estate,0.70589,1.0,False,False
2025-06-09,ES,,,,,0.0,False,False
2025-06-09,EW,66.0,EDWARDS LIFESCIENCES CORP,Health Care,0.35547,1.0,False,False
2025-06-09,EXC,25.0,EXELON CORP,Utilities,0.92687,1.0,False,False
2025-06-09,EXPD,135.0,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,0.1253,1.0,False,False
2025-06-09,FBIN,,,,,0.0,False,False
2025-06-09,FDS,134.0,FACTSET RESEARCH SYSTEMS INC,Financials,0.12609,1.0,False,False
2025-06-09,FERG,73.0,FERGUSON ENTERPRISES INC,Industrials,0.33799,1.0,False,False
2025-06-09,FI,36.0,FISERV INC,Financials,0.74116,1.0,False,False
2025-06-09,FIS,71.0,FIDELITY NATIONAL INFORMATION SERV,Financials,0.34568,1.0,False,False
2025-06-09,FOX,128.0,FOX CORP CLASS B,Communication,0.13493,1.0,False,False
2025-06-09,FOXA,92.0,FOX CORP CLASS A,Communication,0.22706,1.0,False,False
2025-06-09,FTV,102.0,FORTIVE CORP,Industrials,0.19812,1.0,False,False
2025-06-09,GGG,141.0,GRACO INC,Industrials,0.11421,1.0,False,False
2025-06-09,GILD,21.0,GILEAD SCIENCES INC,Health Care,1.11965,1.0,False,False
2025-06-09,GIS,88.0,GENERAL MILLS INC,Consumer Staples,0.23871,1.0,False,False
2025-06-09,GPC,131.0,GENUINE PARTS,Consumer Discretionary,0.12907,1.0,False,False
2025-06-09,GWW,63.0,WW GRAINGER INC,Industrials,0.39191,1.0,False,False
2025-06-09,HAL,,,,,0.0,False,False
2025-06-09,HBAN,108.0,HUNTINGTON BANCSHARES INC,Financials,0.18961,1.0,False,False
2025-06-09,HCA,46.0,HCA HEALTHCARE INC,Health Care,0.54862,1.0,False,False
2025-06-09,HD,9.0,HOME DEPOT INC,Consumer Discretionary,2.69528,1.0,False,False
2025-06-09,HIG,82.0,HARTFORD INSURANCE GROUP INC,Financials,0.28776,1.0,False,False
2025-06-09,HOLX,138.0,HOLOGIC INC,Health Care,0.11649,1.0,False,False
2025-06-09,HRL,160.0,HORMEL FOODS CORP,Consumer Staples,0.07354,1.0,False,False
2025-06-09,HUBB,116.0,HUBBELL INC,Industrials,0.16713,1.0,False,False
2025-06-09,HUM,94.0,HUMANA INC,Health Care,0.22459,1.0,False,False
2025-06-09,ICE,32.0,INTERCONTINENTAL EXCHANGE INC,Financials,0.80358,1.0,False,False
2025-06-09,IDXX,75.0,IDEXX LABORATORIES INC,Health Care,0.33452,1.0,False,False
2025-06-09,IEX,143.0,IDEX CORP,Industrials,0.11062,1.0,False,False
2025-06-09,IFF,,,,,0.0,False,False
2025-06-09,ILMN,,,,,0.0,False,False
2025-06-09,INCY,148.0,INCYTE CORP,Health Care,0.09134,1.0,False,False
2025-06-09,INTC,13.0,INTEL CORPORATION CORP,Information Technology,1.4638,1.0,False,False
2025-06-09,INTU,3.0,INTUIT INC,Information Technology,3.50772,1.0,False,False
2025-06-09,IP,106.0,INTERNATIONAL PAPER,Materials,0.19124,1.0,False,False
2025-06-09,IPG,,,,,0.0,False,False
2025-06-09,IQV,97.0,IQVIA HOLDINGS INC,Health Care,0.21726,1.0,False,False
2025-06-09,IR,84.0,INGERSOLL RAND INC,Industrials,0.26735,1.0,False,False
2025-06-09,IRM,,,,,0.0,False,False
2025-06-09,IT,,,,,0.0,False,False
2025-06-09,ITW,47.0,ILLINOIS TOOL INC,Industrials,0.54802,1.0,False,False
2025-06-09,JBHT,153.0,JB HUNT TRANSPORT SERVICES INC,Industrials,0.08705,1.0,False,False
2025-06-09,JCI,48.0,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,0.54321,1.0,False,False
2025-06-09,JNPR,,,,,0.0,False,False
2025-06-09,K,110.0,KELLANOVA,Consumer Staples,0.17989,1.0,False,False
2025-06-09,KDP,74.0,KEURIG DR PEPPER INC,Consumer Staples,0.3377,1.0,False,False
2025-06-09,KEYS,56.0,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.46043,1.0,False,False
2025-06-09,KMB,68.0,KIMBERLY CLARK CORP,Consumer Staples,0.34972,1.0,False,False
2025-06-09,KMX,,,,,0.0,False,False
2025-06-09,KO,10.0,COCA-COLA,Consumer Staples,2.33218,1.0,False,False
2025-06-09,KVUE,76.0,KENVUE INC,Consumer Staples,0.32475,1.0,False,False
2025-06-09,LH,113.0,LABCORP HOLDINGS INC,Health Care,0.17003,1.0,False,False
2025-06-09,LII,127.0,LENNOX INTERNATIONAL INC,Industrials,0.1417,1.0,False,False
2025-06-09,LKQ,159.0,LKQ CORP,Consumer Discretionary,0.07958,1.0,False,False
